log_id,service_name,severity,event_type,message,created_at,is_incident,incident_type,incident_summary,alert_level,escalation_required,escalation_channel,escalation_status
LOG-34661,CI/CD Pipeline,Error,Repository,Branch deleted successfully,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on CI/CD Pipeline. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-62997,Auth API,Critical,System Check,Service running normally,2026-05-27 03:57 PM,True,System Error,"Critical incident detected on Auth API. Log message: Service running normally. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-14570,KYC Service,Error,Repository,Branch deleted successfully,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on KYC Service. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-50268,Repository Automation,Error,Repository,Code review passed,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on Repository Automation. Log message: Code review passed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-99158,CI/CD Pipeline,Info,System Check,Unusual request volume detected,2026-05-27 03:57 PM,True,Operational Risk,"Info incident detected on CI/CD Pipeline. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-89857,GitHub Actions,Error,System Check,Security vulnerability found,2026-05-27 03:57 PM,True,Security Risk,"Error incident detected on GitHub Actions. Log message: Security vulnerability found. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-68988,CI/CD Pipeline,Error,Pipeline,Build triggered successfully,2026-05-27 03:57 PM,True,Pipeline Failure,"Error incident detected on CI/CD Pipeline. Log message: Build triggered successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-34398,Notification Service,Info,Pipeline,Integration tests failed,2026-05-27 03:57 PM,True,Pipeline Failure,"Info incident detected on Notification Service. Log message: Integration tests failed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-16436,Auth API,Error,Repository,Code review passed,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on Auth API. Log message: Code review passed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-90951,Dashboard Service,Critical,System Check,Service response time increased,2026-05-27 03:57 PM,True,System Error,"Critical incident detected on Dashboard Service. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-65101,GitHub Actions,Warning,Repository,Merge conflict detected,2026-05-27 03:57 PM,True,Repository Issue,"Warning incident detected on GitHub Actions. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-56283,Notification Service,Critical,Repository,Code review requested changes,2026-05-27 03:57 PM,True,Repository Issue,"Critical incident detected on Notification Service. Log message: Code review requested changes. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-24546,Payment Service,Error,System Check,Service response time increased,2026-05-27 03:57 PM,True,System Error,"Error incident detected on Payment Service. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-20781,Repository Automation,Error,Repository,Code review requested changes,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on Repository Automation. Log message: Code review requested changes. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-59785,Repository Automation,Critical,Repository,Branch deleted successfully,2026-05-27 03:57 PM,True,Repository Issue,"Critical incident detected on Repository Automation. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-44762,Auth API,Error,Repository,Merge conflict detected,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on Auth API. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-29210,GitHub Actions,Critical,System Check,Service response time increased,2026-05-27 03:57 PM,True,System Error,"Critical incident detected on GitHub Actions. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-31254,CI/CD Pipeline,Critical,Pipeline,Pipeline failed at testing stage,2026-05-27 03:57 PM,True,Pipeline Failure,"Critical incident detected on CI/CD Pipeline. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-74092,Notification Service,Error,Pipeline,Pipeline failed at testing stage,2026-05-27 03:57 PM,True,Pipeline Failure,"Error incident detected on Notification Service. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-92293,Auth API,Warning,System Check,Unusual request volume detected,2026-05-27 03:57 PM,True,Operational Risk,"Warning incident detected on Auth API. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-10340,GitHub Actions,Info,Pipeline,Deployment rollback initiated,2026-05-27 03:57 PM,True,Pipeline Failure,"Info incident detected on GitHub Actions. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-17437,Payment Service,Info,Pipeline,Integration tests failed,2026-05-27 03:57 PM,True,Pipeline Failure,"Info incident detected on Payment Service. Log message: Integration tests failed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-87513,Notification Service,Critical,System Check,Security vulnerability found,2026-05-27 03:57 PM,True,Security Risk,"Critical incident detected on Notification Service. Log message: Security vulnerability found. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-97347,Notification Service,Warning,System Check,Database connection timeout,2026-05-27 03:57 PM,True,Database/Infrastructure Risk,"Warning incident detected on Notification Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-30421,Notification Service,Critical,Repository,Code review requested changes,2026-05-27 03:57 PM,True,Repository Issue,"Critical incident detected on Notification Service. Log message: Code review requested changes. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-39744,Repository Automation,Info,Pipeline,Integration tests failed,2026-05-27 03:57 PM,True,Pipeline Failure,"Info incident detected on Repository Automation. Log message: Integration tests failed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-38201,Repository Automation,Critical,System Check,Service unavailable,2026-05-27 03:57 PM,True,Operational Risk,"Critical incident detected on Repository Automation. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-56495,KYC Service,Error,Repository,Merge conflict detected,2026-05-27 03:57 PM,True,Repository Issue,"Error incident detected on KYC Service. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-33511,Customer API,Critical,System Check,Unusual request volume detected,2026-05-27 03:57 PM,True,Operational Risk,"Critical incident detected on Customer API. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-81010,CI/CD Pipeline,Error,System Check,Security vulnerability found,2026-05-27 07:49 PM,True,Security Risk,"Error incident detected on CI/CD Pipeline. Log message: Security vulnerability found. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-94128,Payment Service,Info,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Info incident detected on Payment Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-98131,CI/CD Pipeline,Warning,Pipeline,Deployment rollback initiated,2026-05-27 07:49 PM,True,Pipeline Failure,"Warning incident detected on CI/CD Pipeline. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-72387,Customer API,Error,Repository,Code review requested changes,2026-05-27 07:49 PM,True,Repository Issue,"Error incident detected on Customer API. Log message: Code review requested changes. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-79954,Payment Service,Critical,Repository,Pull request created,2026-05-27 07:49 PM,True,Repository Issue,"Critical incident detected on Payment Service. Log message: Pull request created. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-17032,Notification Service,Info,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Info incident detected on Notification Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-72105,Dashboard Service,Error,System Check,Service response time increased,2026-05-27 07:49 PM,True,System Error,"Error incident detected on Dashboard Service. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-36302,Notification Service,Critical,Pipeline,Deployment rollback initiated,2026-05-27 07:49 PM,True,Pipeline Failure,"Critical incident detected on Notification Service. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-51494,Dashboard Service,Error,System Check,Deployment completed successfully,2026-05-27 07:49 PM,True,System Error,"Error incident detected on Dashboard Service. Log message: Deployment completed successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-53056,Repository Automation,Error,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Error incident detected on Repository Automation. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-11411,Notification Service,Error,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Error incident detected on Notification Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-10112,Notification Service,Warning,Pipeline,Deployment rollback initiated,2026-05-27 07:49 PM,True,Pipeline Failure,"Warning incident detected on Notification Service. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-46594,CI/CD Pipeline,Error,Repository,Merge conflict detected,2026-05-27 07:49 PM,True,Repository Issue,"Error incident detected on CI/CD Pipeline. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-13734,Customer API,Critical,Pipeline,Pipeline failed at testing stage,2026-05-27 07:49 PM,True,Pipeline Failure,"Critical incident detected on Customer API. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-36474,GitHub Actions,Error,System Check,Service running normally,2026-05-27 07:49 PM,True,System Error,"Error incident detected on GitHub Actions. Log message: Service running normally. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-34172,Customer API,Critical,System Check,Unusual request volume detected,2026-05-27 07:49 PM,True,Operational Risk,"Critical incident detected on Customer API. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-82823,Notification Service,Info,Pipeline,Pipeline failed at testing stage,2026-05-27 07:49 PM,True,Pipeline Failure,"Info incident detected on Notification Service. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-12585,GitHub Actions,Error,System Check,Service response time increased,2026-05-27 07:49 PM,True,System Error,"Error incident detected on GitHub Actions. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-17353,Notification Service,Warning,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Warning incident detected on Notification Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-40635,CI/CD Pipeline,Critical,Repository,Merge conflict detected,2026-05-27 07:49 PM,True,Repository Issue,"Critical incident detected on CI/CD Pipeline. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-38626,CI/CD Pipeline,Error,System Check,Service unavailable,2026-05-27 07:49 PM,True,Operational Risk,"Error incident detected on CI/CD Pipeline. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-91927,CI/CD Pipeline,Info,System Check,Database connection timeout,2026-05-27 07:49 PM,True,Database/Infrastructure Risk,"Info incident detected on CI/CD Pipeline. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-64523,Dashboard Service,Error,Pipeline,Integration tests failed,2026-05-27 07:49 PM,True,Pipeline Failure,"Error incident detected on Dashboard Service. Log message: Integration tests failed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-70753,Customer API,Info,Pipeline,Pipeline failed at testing stage,2026-05-27 07:49 PM,True,Pipeline Failure,"Info incident detected on Customer API. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-76374,Auth API,Error,System Check,Service running normally,2026-05-27 07:49 PM,True,System Error,"Error incident detected on Auth API. Log message: Service running normally. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-53114,Dashboard Service,Info,Repository,Merge conflict detected,2026-05-27 07:49 PM,True,Repository Issue,"Info incident detected on Dashboard Service. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-97286,GitHub Actions,Error,Repository,Pull request created,2026-05-27 07:49 PM,True,Repository Issue,"Error incident detected on GitHub Actions. Log message: Pull request created. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-56111,Payment Service,Critical,Pipeline,Pipeline deployment succeeded,2026-05-27 07:49 PM,True,Pipeline Failure,"Critical incident detected on Payment Service. Log message: Pipeline deployment succeeded. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-72526,KYC Service,Warning,System Check,Service unavailable,2026-05-27 07:49 PM,True,Operational Risk,"Warning incident detected on KYC Service. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-66545,Dashboard Service,Error,Repository,Code review passed,2026-05-27 07:49 PM,True,Repository Issue,"Error incident detected on Dashboard Service. Log message: Code review passed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-29292,Customer API,Critical,Repository,Merge conflict detected,2026-05-27 07:49 PM,True,Repository Issue,"Critical incident detected on Customer API. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-82243,Repository Automation,Critical,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Critical incident detected on Repository Automation. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-69591,Payment Service,Info,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Info incident detected on Payment Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-53373,KYC Service,Critical,System Check,Unusual request volume detected,2026-05-27 08:14 PM,True,Operational Risk,"Critical incident detected on KYC Service. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-50461,GitHub Actions,Critical,Repository,Code review requested changes,2026-05-27 08:14 PM,True,Repository Issue,"Critical incident detected on GitHub Actions. Log message: Code review requested changes. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-85719,Customer API,Critical,System Check,Service unavailable,2026-05-27 08:14 PM,True,Operational Risk,"Critical incident detected on Customer API. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-26378,Auth API,Critical,System Check,Deployment completed successfully,2026-05-27 08:14 PM,True,System Error,"Critical incident detected on Auth API. Log message: Deployment completed successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-79682,Auth API,Critical,System Check,Security vulnerability found,2026-05-27 08:14 PM,True,Security Risk,"Critical incident detected on Auth API. Log message: Security vulnerability found. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-73604,GitHub Actions,Warning,Pipeline,Deployment rollback initiated,2026-05-27 08:14 PM,True,Pipeline Failure,"Warning incident detected on GitHub Actions. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-24198,GitHub Actions,Error,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Error incident detected on GitHub Actions. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-52215,Dashboard Service,Critical,System Check,Service unavailable,2026-05-27 08:14 PM,True,Operational Risk,"Critical incident detected on Dashboard Service. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-11678,Payment Service,Error,Repository,Branch deleted successfully,2026-05-27 08:14 PM,True,Repository Issue,"Error incident detected on Payment Service. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-83872,KYC Service,Error,System Check,Failed authentication attempt detected,2026-05-27 08:14 PM,True,Security Risk,"Error incident detected on KYC Service. Log message: Failed authentication attempt detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-72546,Dashboard Service,Info,Pipeline,Deployment rollback initiated,2026-05-27 08:14 PM,True,Pipeline Failure,"Info incident detected on Dashboard Service. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-92322,Auth API,Error,System Check,Service response time increased,2026-05-27 08:14 PM,True,System Error,"Error incident detected on Auth API. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-39677,Customer API,Error,System Check,Service running normally,2026-05-27 08:14 PM,True,System Error,"Error incident detected on Customer API. Log message: Service running normally. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-29943,Dashboard Service,Info,Repository,Merge conflict detected,2026-05-27 08:14 PM,True,Repository Issue,"Info incident detected on Dashboard Service. Log message: Merge conflict detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-39312,GitHub Actions,Error,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Error incident detected on GitHub Actions. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-74197,Auth API,Critical,System Check,Deployment completed successfully,2026-05-27 08:14 PM,True,System Error,"Critical incident detected on Auth API. Log message: Deployment completed successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-68209,GitHub Actions,Info,System Check,Unusual request volume detected,2026-05-27 08:14 PM,True,Operational Risk,"Info incident detected on GitHub Actions. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-61630,Customer API,Error,Repository,Branch deleted successfully,2026-05-27 08:14 PM,True,Repository Issue,"Error incident detected on Customer API. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-50491,Payment Service,Info,Pipeline,Pipeline failed at testing stage,2026-05-27 08:14 PM,True,Pipeline Failure,"Info incident detected on Payment Service. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-19925,Auth API,Error,System Check,Unusual request volume detected,2026-05-27 08:14 PM,True,Operational Risk,"Error incident detected on Auth API. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-27947,Dashboard Service,Critical,System Check,Unusual request volume detected,2026-05-27 08:14 PM,True,Operational Risk,"Critical incident detected on Dashboard Service. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-62956,Payment Service,Critical,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Critical incident detected on Payment Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-14417,Dashboard Service,Error,Repository,Branch deleted successfully,2026-05-27 08:14 PM,True,Repository Issue,"Error incident detected on Dashboard Service. Log message: Branch deleted successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-38442,Customer API,Error,Pipeline,Deployment rollback initiated,2026-05-27 08:14 PM,True,Pipeline Failure,"Error incident detected on Customer API. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-47591,Repository Automation,Warning,Pipeline,Deployment rollback initiated,2026-05-27 08:14 PM,True,Pipeline Failure,"Warning incident detected on Repository Automation. Log message: Deployment rollback initiated. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-80978,Notification Service,Critical,Pipeline,Integration tests failed,2026-05-27 08:14 PM,True,Pipeline Failure,"Critical incident detected on Notification Service. Log message: Integration tests failed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-32697,Dashboard Service,Error,System Check,Database connection timeout,2026-05-27 08:14 PM,True,Database/Infrastructure Risk,"Error incident detected on Dashboard Service. Log message: Database connection timeout. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-45866,Customer API,Critical,System Check,Service response time increased,2026-05-27 08:14 PM,True,System Error,"Critical incident detected on Customer API. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-98211,CI/CD Pipeline,Info,System Check,Security vulnerability found,2026-05-27 08:14 PM,True,Security Risk,"Info incident detected on CI/CD Pipeline. Log message: Security vulnerability found. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-68760,Notification Service,Warning,System Check,Unusual request volume detected,2026-05-27 08:14 PM,True,Operational Risk,"Warning incident detected on Notification Service. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-26548,KYC Service,Warning,Pipeline,Pipeline failed at testing stage,2026-05-29 11:05 AM,True,Pipeline Failure,"Warning incident detected on KYC Service. Log message: Pipeline failed at testing stage. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-99971,CI/CD Pipeline,Critical,Repository,Pull request created,2026-05-29 11:05 AM,True,Repository Issue,"Critical incident detected on CI/CD Pipeline. Log message: Pull request created. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-81657,Customer API,Info,System Check,Service unavailable,2026-05-29 11:05 AM,True,Operational Risk,"Info incident detected on Customer API. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-73058,Dashboard Service,Warning,System Check,Service unavailable,2026-05-29 11:05 AM,True,Operational Risk,"Warning incident detected on Dashboard Service. Log message: Service unavailable. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-87834,Dashboard Service,Warning,System Check,Unusual request volume detected,2026-05-29 11:05 AM,True,Operational Risk,"Warning incident detected on Dashboard Service. Log message: Unusual request volume detected. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Medium Alert,False,Dashboard,Pending
LOG-38127,GitHub Actions,Error,System Check,Deployment completed successfully,2026-05-29 11:05 AM,True,System Error,"Error incident detected on GitHub Actions. Log message: Deployment completed successfully. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
LOG-25894,Auth API,Critical,Repository,Code review passed,2026-05-29 11:05 AM,True,Repository Issue,"Critical incident detected on Auth API. Log message: Code review passed. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",Critical Alert,True,Email + Teams,Failed: SMTP_EMAIL is missing from .env
LOG-61279,Payment Service,Error,System Check,Service response time increased,2026-05-29 11:05 AM,True,System Error,"Error incident detected on Payment Service. Log message: Service response time increased. Recommended action: investigate service health, logs, recent deployments, database connectivity, and security activity.",High Alert,True,Email,Pending
